lon,capacity,rental_uris,station_id,region_id,short_name,name,lat
-73.90077,19,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",6651fc84-09d1-4cdb-a8d5-7d6345fb3466,71,5956.05,50 Ave & 65 St,40.73707
-73.93168,25,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",e982e1cb-7e7b-4769-85b8-565925200654,71,4196.05,Chauncey St & Stuyvesant Ave,40.68012
-73.9521667,39,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",66dde208-0aca-11e7-82f6-3863bb44ef7c,71,7265.10,E 89 St & 3 Ave,40.7806284
-73.8866,30,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",1887292564377354448,71,8541.04,E 191 St & Bathgate Ave,40.8601
-73.8977,25,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",77b21502-a7a2-40b4-8f3e-f9c6c6ef0939,71,6417.04,65 St & 35 Ave,40.75053
-73.93853,21,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",1817432954560889524,71,3121.01,Cortelyou Rd & Albany Ave,40.64483
-73.929372,19,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",5600446d-a00a-45e6-9dc3-550adfd63e39,71,8115.01,Ogden Ave & W 164 St,40.832812
-73.89441,21,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",15e1568b-f502-47a2-9d3d-b5aaa1edc239,71,5129.01,Palmetto St & Traffic Ave,40.70929
-73.96680057048798,48,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",a93cb1ec-fb37-4faf-a7e7-d1e5a9e9af95,71,7453.01,Central Park W & W 91 St,40.788664991278836
-73.892103,23,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",852218fc-5e5b-4153-bc3f-03760b57e68a,71,8060.01,Freeman St & Southern Blvd,40.830051
-73.9946848154068,97,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",66ddbd20-0aca-11e7-82f6-3863bb44ef7c,71,6450.05,8 Ave & W 31 St,40.7505853470215
-73.94237,30,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",fb180cce-96ee-4e66-b3ce-000f3db6e670,71,3902.06,Eastern Pkwy & Kingston Ave,40.66959
-73.916124,19,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",9ac5758f-0419-4e28-8387-6bcd28db17fa,71,7722.06,E 141 St & St Ann's Ave,40.808633
-73.9558732509613,79,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",66dd243c-0aca-11e7-82f6-3863bb44ef7c,71,6212.04,48 Ave & 5 St,40.744363287066875
-73.86725,30,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",1835249317786962140,71,6423.03,99 St & 38 Ave,40.75055
-73.987167,52,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",66dbebad-0aca-11e7-82f6-3863bb44ef7c,71,4710.06,Jay St & Tech Pl,40.695065
-73.920827,23,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",0e5be726-2452-42a0-9be8-ea85c8408e4c,71,6819.15,31 Ave & 34 St,40.763154
-73.88714,21,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",1836581441921155232,71,6365.10,79 St & 37 Ave,40.74937
-73.949373,27,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",1882735457106787122,71,6319.04,11 St & 44 Rd,40.749207
-73.9308,21,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",bb6bba3f-19a0-4ebb-a454-4ac678d9d62d,71,3966.01,St Johns Pl & Utica Ave,40.6705
-73.99545192718506,44,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",a76299eb-73f7-401c-aa8b-edff9ef003bd,71,4455.10,Congress St & Clinton St,40.68825516598005
-73.9321,24,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",d837d1b0-8f80-4f6c-ae45-5dd0deec6977,71,6185.04,33 St & 47 Ave,40.74283
-73.9471673,45,"{'ios': 'https://bkn.lft.to/lastmile_qr_scan', 'android': 'https://bkn.lft.to/lastmile_qr_scan'}",66ddef96-0aca-11e7-82f6-3863bb44ef7c,71,7338.02,2 Ave & E 96 St,40.7839636
